Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-11-25,29,5:28:00 AM,Wednesday,Dufferin / Davenport,Mechanical,10,20,SB,9019
2015-11-25,59,5:29:00 AM,Wednesday,CHJA,Late Leaving Garage,15,1,W,1324
2015-11-25,191,5:32:00 AM,Wednesday,Royalcrest and Martingrove,Late Leaving Garage,8,16,s/b,7931
2015-11-25,32,5:34:00 AM,Wednesday,eglinton stn,Late Leaving Garage,5,10,w/b,1575
2015-11-25,320,5:36:00 AM,Wednesday,Elm and Yonge,Investigation,8,16,n/b,1689
2015-11-25,39,5:39:00 AM,Wednesday,Malvern garage,Late Leaving Garage,4,8,W,1144
2015-11-25,25,5:44:00 AM,Wednesday,Pape station,Late Leaving Garage,1,1,n,7648
2015-11-25,85,5:47:00 AM,Wednesday,Meadowvale loop,Late Leaving Garage,7,17,W,9081
2015-11-25,51,5:49:00 AM,Wednesday,Eglinton stn,Mechanical,14,33,n/b,1689
2015-11-25,32,5:49:00 AM,Wednesday,eglinton stn,Late Leaving Garage,5,10,w/b,1202
2015-11-25,39,5:49:00 AM,Wednesday,Malvern Garage,Late Leaving Garage,16,26,W,1754
2015-11-25,25,5:52:00 AM,Wednesday,Eglinton yard,Late Leaving Garage,1,1,n,7405
2015-11-25,71,5:55:00 AM,Wednesday,runnymede stn,Late Leaving Garage,9,18,s/b,1613
2015-11-25,95,5:58:00 AM,Wednesday,Kingston Road,Late Leaving Garage,7,14,West,
2015-11-25,24,6:01:00 AM,Wednesday,VICTORIA PARD STATION,Late Leaving Garage,6,9,N,7861
2015-11-25,67,6:01:00 AM,Wednesday,Rannock - Pharmacy,Late Leaving Garage,13,26,S,7483
2015-11-25,84,6:01:00 AM,Wednesday,Shepard,Late Leaving Garage,17,34,S,8468
2015-11-25,133,6:09:00 AM,Wednesday,Morningside and Staines,Mechanical,9,18,n,1713
2015-11-25,53,6:15:00 AM,Wednesday,Morningside and Staines,Mechanical,13,26,w,9067
2015-11-25,43,6:15:00 AM,Wednesday,Kennedy Station,Mechanical,10,20,N,7418
2015-11-25,69,6:15:00 AM,Wednesday,Birchmount & Salder,Late Leaving Garage,5,10,N/B,7776
2015-11-25,56,6:19:00 AM,Wednesday,Eglinton stn,Late Leaving Garage,24,48,e/b,8347
2015-11-25,85,6:19:00 AM,Wednesday,Don Mills station,Late Leaving Garage,6,12,W,9077
2015-11-25,104,6:19:00 AM,Wednesday,Downsview,Mechanical,11,24,N/B,8212
2015-11-25,95,6:22:00 AM,Wednesday,Ellemsere SRT,Late Leaving Garage,7,14,West,
2015-11-25,86,6:23:00 AM,Wednesday,Kennedy Stn,Mechanical,16,32,E,7444
2015-11-25,100,6:27:00 AM,Wednesday,Eglinton Station,Late Leaving Garage,13,26,E,7588
2015-11-25,34,6:29:00 AM,Wednesday,Eglinton Station,Late Leaving Garage,4,8,E,7651
2015-11-25,97,6:30:00 AM,Wednesday,Yonge & College,Diversion,208,238,BW,
2015-11-25,196,6:38:00 AM,Wednesday,Downsview,Mechanical,5,10,E/B,8167
2015-11-25,54,6:42:00 AM,Wednesday,Star Spray Loop,Mechanical,5,9,wb,7640
2015-11-25,35,6:47:00 AM,Wednesday,FJAN,Late Leaving Garage,1,6,S,8424
2015-11-25,63,6:50:00 AM,Wednesday,Eglinton West stn,Mechanical,8,12,s/b,1617
2015-11-25,168,6:55:00 AM,Wednesday,DUNDAS WEST STN,Mechanical,4,8,W,7345
2015-11-25,54,6:56:00 AM,Wednesday,Lawrence rt,Mechanical,6,12,wb,7441
2015-11-25,60,7:02:00 AM,Wednesday,York U,Mechanical,5,10,E,1215
2015-11-25,95,7:04:00 AM,Wednesday,Ellesmere SRT,Late Leaving Garage,7,14,West,
2015-11-25,196,7:06:00 AM,Wednesday,Shepard Station,Mechanical,5,12,W/B,8197
2015-11-25,86,7:15:00 AM,Wednesday,Kennedy Stn - Highland Creek Bridge,General Delay,20,35,BW,
2015-11-25,38,7:15:00 AM,Wednesday,Scarborough Town Centre,Mechanical,15,30,E,1402
2015-11-25,125,7:20:00 AM,Wednesday,Torresdale and Antibes,Mechanical,7,14,E,8183
2015-11-25,21,7:30:00 AM,Wednesday,Brimley Route,General Delay,12,1,B/W,
2015-11-25,57,7:30:00 AM,Wednesday,Midland Route,General Delay,12,0,B/W,
2015-11-25,12,7:30:00 AM,Wednesday,kingston Road Route,General Delay,12,0,B/W,
2015-11-25,190,8:00:00 AM,Wednesday,Kennedy and Sheppard,General Delay,16,22,w,
2015-11-25,51,8:00:00 AM,Wednesday,Eglinton stn to Townsend,General Delay,22,37,b/w,
2015-11-25,35,8:00:00 AM,Wednesday,Exchange Way to Steeles,General Delay,10,30,B/W,
2015-11-25,24,8:00:00 AM,Wednesday,VICTORIA PARK ROUTE,General Delay,10,0,BW,
2015-11-25,196,8:04:00 AM,Wednesday,Downsview Station,Utilized Off Route,5,2,W/B,8355
2015-11-25,89,8:05:00 AM,Wednesday,Keele and St Clair,Mechanical,5,10,S,1420
2015-11-25,79,8:15:00 AM,Wednesday,Scarlett and Elm,Investigation,9,18,N/B,1638
2015-11-25,85,8:20:00 AM,Wednesday,Don Mills station to Rouge Hill GO,General Delay,22,15,B/W,
2015-11-25,104,8:26:00 AM,Wednesday,Willmington and Codsell,Mechanical,13,26,N/B,8341
2015-11-25,36,8:28:00 AM,Wednesday,Finch and Arrow,Mechanical,10,20,e/b,8451
2015-11-25,94,8:30:00 AM,Wednesday,WELLESLEY ROUTE,General Delay,10,0,BW,
2015-11-25,17,8:30:00 AM,Wednesday,Hwy 7 and Uptown,Diversion,1,1,SB,7781
2015-11-25,95,8:30:00 AM,Wednesday,York Mills and Fenside,General Delay,8,12,w,
2015-11-25,42,8:35:00 AM,Wednesday,Finch station,Utilized Off Route,11,1,E,8307
2015-11-25,196,8:36:00 AM,Wednesday,Downsview Station,Utilized Off Route,2,8,W/B,9411
2015-11-25,196,9:04:00 AM,Wednesday,Downsview Station,Utilized Off Route,2,4,W/B,8157
2015-11-25,110,9:24:00 AM,Wednesday,Judson and Horner,Mechanical,24,48,w/b,7329
2015-11-25,7,9:24:00 AM,Wednesday,Steeles & Yonge,Mechanical,10,19,SB,9054
2015-11-25,169,9:24:00 AM,Wednesday,Don Mills Stn,Mechanical,28,56,e,8390
2015-11-25,97,9:39:00 AM,Wednesday,St.Clair Station,Diversion,1,1,S,
2015-11-25,135,9:44:00 AM,Wednesday,Main Station,Mechanical,20,40,EB,7720
2015-11-25,91,10:00:00 AM,Wednesday,91A ParkView Hills Route,General Delay,12,24,BW,7784
2015-11-25,51,10:00:00 AM,Wednesday,Dufferin and Dolomite,Investigation,1,1,s/b,8172
2015-11-25,5,10:00:00 AM,Wednesday,Avenue rd and Yorkville,General Delay,20,50,s/b,
2015-11-25,196,10:40:00 AM,Wednesday,Downsview Stn,Utilized Off Route,3,5,n,8395
2015-11-25,54,11:01:00 AM,Wednesday,lawrence ave Don Valley,Emergency Services,6,12,wb,7447
2015-11-25,191,11:11:00 AM,Wednesday,Kipling station,Investigation,6,12,n/b,7911
2015-11-25,98,11:19:00 AM,Wednesday,Senlac and Finch,Mechanical,30,60,N,8313
2015-11-25,108,11:20:00 AM,Wednesday,Jane/Driftwood,Mechanical,12,24,N,1353
2015-11-25,102,12:00:00 PM,Wednesday,Markham Rd,General Delay,20,1,BW,
2015-11-25,52,12:00:00 PM,Wednesday,Law West Station,Mechanical,13,26,E/B,1582
2015-11-25,124,12:14:00 PM,Wednesday,Sunnybrook Hospital,Investigation,8,16,W,8378
2015-11-25,39,12:18:00 PM,Wednesday,Pharmacy ave on Finch Ave,Mechanical,13,19,E,1754
2015-11-25,102,12:25:00 PM,Wednesday,Kingston RD and Fenwood heights,Investigation,5,10,WB,7739
2015-11-25,54,12:30:00 PM,Wednesday,54-Lawrance Route,General Delay,19,26,BW,
2015-11-25,95,12:32:00 PM,Wednesday,Elllesmere loop,Mechanical,15,30,W,1773
2015-11-25,190,12:45:00 PM,Wednesday,STC,Mechanical,10,20,e,7420
2015-11-25,84,12:47:00 PM,Wednesday,Downsview stn,Mechanical,7,14,W,7904
2015-11-25,109,1:00:00 PM,Wednesday,Eglinton W. stn to Neptune and Bathurst,General Delay,15,30,BW,
2015-11-25,98,1:05:00 PM,Wednesday,Steeles and Willowdale.,Mechanical,30,60,S,8313
2015-11-25,89,1:09:00 PM,Wednesday,Keele and Dundas,Investigation,9,19,S,1598
2015-11-25,196,1:20:00 PM,Wednesday,Dufferin and Kennard,Mechanical,3,5,n,8157
2015-11-25,102,1:25:00 PM,Wednesday,Warden Stn,Utilized Off Route,20,40,EB,7700
2015-11-25,124,1:34:00 PM,Wednesday,Lawrence Station,Late Leaving Garage,7,14,E,8354
2015-11-25,54,1:40:00 PM,Wednesday,Lawrance RT station,Investigation,11,22,WB,7439
2015-11-25,198,1:46:00 PM,Wednesday,Eglinton & Markham,Emergency Services,10,20,W,7481
2015-11-25,11,1:50:00 PM,Wednesday,Bayview and Blythwood,Diversion,206,218,s,8380
2015-11-25,110,1:52:00 PM,Wednesday,Garage / Islington stn,Late Leaving Garage,26,47,s,7967
2015-11-25,199,2:03:00 PM,Wednesday,Scarborough Town Centre,Late Leaving Garage,4,8,NA,1101
2015-11-25,86,2:10:00 PM,Wednesday,Kennedy Stn,Mechanical,10,20,E,7433
2015-11-25,85,2:14:00 PM,Wednesday,Don Mills Stn,Utilized Off Route,7,15,E,9099
2015-11-25,60,2:17:00 PM,Wednesday,Finch Station,Mechanical,7,14,W,1357
2015-11-25,780,2:17:00 PM,Wednesday,Eglinton Garage,Late Leaving Garage,1,1,E,7658
2015-11-25,199,2:23:00 PM,Wednesday,Finch Station,Utilized Off Route,4,8,WB,1304
2015-11-25,7,2:25:00 PM,Wednesday,Bathurst and Wilson,Mechanical,8,16,S,9009
2015-11-25,129,2:29:00 PM,Wednesday,Scarb Town ctr Stn,Utilized Off Route,4,6,North,9067
2015-11-25,60,2:30:00 PM,Wednesday,Entire 60 Steeles West Route,General Delay,21,20,B/W,
2015-11-25,199,2:31:00 PM,Wednesday,Finch Stn,Utilized Off Route,4,4,WB,1747
2015-11-25,38,2:37:00 PM,Wednesday,STC,Mechanical,6,13,E,1801
2015-11-25,95,2:37:00 PM,Wednesday,Brimley and Ellesmere,Mechanical,15,30,East,1126
2015-11-25,85,2:38:00 PM,Wednesday,Don Mills Stn,Utilized Off Route,9,19,E,9084
2015-11-25,199,2:39:00 PM,Wednesday,Finch Station,Utilized Off Route,4,8,WB,1227
2015-11-25,12,2:39:00 PM,Wednesday,Birchmount Garage,Late Leaving Garage,14,28,,8121
2015-11-25,87,2:40:00 PM,Wednesday,Main Stn,Late Leaving Garage,10,20,W,7761
2015-11-25,110,2:41:00 PM,Wednesday,Islington and Dundas,Mechanical,12,24,s,8014
2015-11-25,35,2:45:00 PM,Wednesday,JNST to POJA,General Delay,5,10,B/W,
2015-11-25,195,2:45:00 PM,Wednesday,Commoms,General Delay,10,20,S,8410
2015-11-25,195,2:45:00 PM,Wednesday,Commoms,Diversion,10,20,S,8410
2015-11-25,134,2:46:00 PM,Wednesday,Progress and Sheppard,Mechanical,20,40,sb,1111
2015-11-25,12,2:48:00 PM,Wednesday,Victoria Park Station,Investigation,15,30,,7808
2015-11-25,5,2:50:00 PM,Wednesday,Transit Road and Wilson,Investigation,16,32,n,8168
2015-11-25,124,2:50:00 PM,Wednesday,Bayview and Blythwood,Diversion,140,147,eb,8356
2015-11-25,102,2:56:00 PM,Wednesday,Warden Stn,Mechanical,3,13,EB,8124
2015-11-25,87,3:00:00 PM,Wednesday,Cosburn Route,General Delay,10,20,BW,
2015-11-25,11,3:00:00 PM,Wednesday,Lawrence to Eglinton,General Delay,26,38,bw,
2015-11-25,62,3:00:00 PM,Wednesday,Mortimer Route,General Delay,15,30,BW,
2015-11-25,160,3:00:00 PM,Wednesday,Wilson stn to Atkinson and Clark,General Delay,15,30,BW,
2015-11-25,54,3:00:00 PM,Wednesday,Lawrance and Warden,Mechanical,4,11,WB,7624
2015-11-25,98,3:02:00 PM,Wednesday,Sheppard Station,Mechanical,15,32,nb,8351
2015-11-25,196,3:04:00 PM,Wednesday,York U,Mechanical,3,5,n,8304
2015-11-25,116,3:06:00 PM,Wednesday,Kennedy Stn,Late Leaving Garage,10,20,N,7425
2015-11-25,36,3:07:00 PM,Wednesday,Humberwood Loop,Mechanical,7,15,E/B,9124
2015-11-25,95,3:14:00 PM,Wednesday,Yorkmills Coligiate,Late Leaving Garage,7,14,West,1086
2015-11-25,7,3:18:00 PM,Wednesday,Bathurst and Wilson,Late Leaving Garage,3,8,S,9024
2015-11-25,7,3:20:00 PM,Wednesday,Wilson and Bathurst,Late Leaving Garage,5,10,N,9037
2015-11-25,195,3:27:00 PM,Wednesday,JSTE,Investigation,10,20,S,1361
2015-11-25,63,3:30:00 PM,Wednesday,Entire Route,General Delay,30,40,B/W,
2015-11-25,36,3:30:00 PM,Wednesday,Humberwood to Finch Station,General Delay,20,24,B/W,
2015-11-25,85,3:30:00 PM,Wednesday,Don Mills Stn to Rouge Hill Go,General Delay,12,18,E/W,
2015-11-25,34,3:30:00 PM,Wednesday,Eglinton Stn to Kennedy Stn,General Delay,25,35,B/W,
2015-11-25,17,3:30:00 PM,Wednesday,Uptown and HWY7,Diversion,225,261,SB,7870
2015-11-25,116,3:35:00 PM,Wednesday,Kennedy Stn,Late Leaving Garage,10,20,N,7421
2015-11-25,35,3:42:00 PM,Wednesday,Lambton,Investigation,10,20,N,1336
2015-11-25,53,3:45:00 PM,Wednesday,Passmore and Markham Rd,Late Leaving Garage,15,30,wb,1317
2015-11-25,54,3:45:00 PM,Wednesday,Starspray Loop,Mechanical,10,20,WB,7594
2015-11-25,32,3:50:00 PM,Wednesday,Eglinton ave west and old park hill,Investigation,8,16,W,1226
2015-11-25,75,3:50:00 PM,Wednesday,Jarvis and Queens Quay.,Utilized Off Route,7,14,nb,8147
2015-11-25,191,4:00:00 PM,Wednesday,Steeles to Kipling Station.,General Delay,15,12,B/W,
2015-11-25,42,4:00:00 PM,Wednesday,Finch Station to Kennedy Loop,General Delay,15,25,bw,
2015-11-25,52,4:00:00 PM,Wednesday,Entire Route,General Delay,10,20,b/w,
2015-11-25,35,4:00:00 PM,Wednesday,Sheppard,Investigation,5,10,N,1305
2015-11-25,168,4:00:00 PM,Wednesday,Symington/Bloor,General Delay,13,19,n,
2015-11-25,103,4:00:00 PM,Wednesday,Lawrence to Eglinton,General Delay,15,30,bw,
2015-11-25,167,4:22:00 PM,Wednesday,Don Mills Station,Mechanical,25,50,n/b,7801
2015-11-25,42,4:24:00 PM,Wednesday,Finch Station,Utilized Off Route,12,23,eb,8199
2015-11-25,117,4:25:00 PM,Wednesday,Downsview Stn,Investigation,12,24,n,8141
2015-11-25,81,4:26:00 PM,Wednesday,Pape Station,Investigation,7,14,,7787
2015-11-25,69,4:27:00 PM,Wednesday,Birchmount and danforth Rd,Mechanical,17,34,SB,7708
2015-11-25,84,4:30:00 PM,Wednesday,Downsview stn,Investigation,11,22,Wb,1330
2015-11-25,24,4:41:00 PM,Wednesday,Don Mills Station,Utilized Off Route,15,30,s/b,8120
2015-11-25,6,4:45:00 PM,Wednesday,Queens Quay and Sherbourne,Utilized Off Route,10,20,NB,1022
2015-11-25,56,4:45:00 PM,Wednesday,Eglinton Station,Mechanical,23,46,s,8163
2015-11-25,89,4:48:00 PM,Wednesday,Weston rd and Ray Ave,Mechanical,7,14,N,1666
2015-11-25,102,4:53:00 PM,Wednesday,Markham Rd and Malor Mackenzie,Mechanical,33,66,SB,7846
2015-11-25,54,4:59:00 PM,Wednesday,Lawrance and Railside Rd,Investigation,11,22,EB,7506
2015-11-25,8,5:00:00 PM,Wednesday,8 Broadview Route,General Delay,1,1,b/w,8118
2015-11-25,51,5:00:00 PM,Wednesday,Bayview and Eglinton,General Delay,18,32,bw,
2015-11-25,5,5:00:00 PM,Wednesday,St. Clair to Queen's Park,General Delay,0,0,bw,
2015-11-25,115,5:00:00 PM,Wednesday,Silver Hills route,General Delay,15,30,B,
2015-11-25,122,5:00:00 PM,Wednesday,graydon Hall route,General Delay,20,35,B,
2015-11-25,100,5:00:00 PM,Wednesday,Eglinton Stn to Broadview Stn,General Delay,20,30,B/W,
2015-11-25,196,5:05:00 PM,Wednesday,Downsview stn,Emergency Services,2,5,n,8202
2015-11-25,63,5:08:00 PM,Wednesday,Oakwood and st. Clair,Mechanical,10,20,SB,1504
2015-11-25,123,5:25:00 PM,Wednesday,Kipling stn,Mechanical,24,48,s,8063
2015-11-25,94,5:30:00 PM,Wednesday,94 Wellesley Route,General Delay,1,1,b/w,
2015-11-25,39,5:44:00 PM,Wednesday,Victoria Park to Don Mills,General Delay,30,40,WB,
2015-11-25,199,5:45:00 PM,Wednesday,Victoria Park to Don Mills WB,General Delay,30,40,WB,
2015-11-25,165,5:50:00 PM,Wednesday,wilson and clayson,Investigation,11,22,e/b,1360
2015-11-25,131,5:55:00 PM,Wednesday,Shediac and Brimley,Mechanical,9,17,N,1148
2015-11-25,117,5:56:00 PM,Wednesday,Dufferin and Finch,Investigation,12,24,NB,8339
2015-11-25,191,6:00:00 PM,Wednesday,Martin Grove and Steeles,Mechanical,5,10,S/B,7972
2015-11-25,192,6:05:00 PM,Wednesday,Kipling station,Late Leaving Garage,9,18,N,8000
2015-11-25,68,6:11:00 PM,Wednesday,Apts of Finch and Warden Ave,Mechanical,6,12,NB,7451
2015-11-25,102,6:26:00 PM,Wednesday,Warden Stn,Utilized Off Route,11,30,EB,8116
2015-11-25,51,6:30:00 PM,Wednesday,Eglinton Station,Utilized Off Route,15,30,n,8307
2015-11-25,117,6:30:00 PM,Wednesday,Downsview Station,Mechanical,14,24,NB,8180
2015-11-25,123,6:34:00 PM,Wednesday,Kipling stn,Utilized Off Route,24,48,s,8063
2015-11-25,76,6:35:00 PM,Wednesday,Lakeshore and Mimico,Utilized Off Route,5,10,n,8034
2015-11-25,41,6:42:00 PM,Wednesday,York U,Mechanical,10,20,N,9147
2015-11-25,52,6:44:00 PM,Wednesday,Lawrence West ave / Keele st,Investigation,11,22,w,1537
2015-11-25,196,6:45:00 PM,Wednesday,Dufferin south of Finch,Diversion,3,6,WB,8156
2015-11-25,95,6:49:00 PM,Wednesday,York Mills and Bayview,General Delay,18,25,BW,
2015-11-25,129,6:59:00 PM,Wednesday,McCowan and Steeles,Mechanical,7,13,S,9057
2015-11-25,16,6:59:00 PM,Wednesday,Warden Stn,Mechanical,11,22,NB,8125
2015-11-25,42,7:03:00 PM,Wednesday,Yonge and Cummer.,Investigation,5,10,eb,8386
2015-11-25,60,7:10:00 PM,Wednesday,Bathurst & Steeles,Mechanical,12,24,E,1306
2015-11-25,52,7:45:00 PM,Wednesday,lawrence stn,Investigation,12,24,e,1619
2015-11-25,90,8:27:00 PM,Wednesday,Vaughan and Oakwood,Mechanical,8,16,S,8335
2015-11-25,95,8:27:00 PM,Wednesday,York Mills and Chipstead,Mechanical,13,27,E,1759
2015-11-25,95,8:27:00 PM,Wednesday,York Mills and Chipstead,Mechanical,,,,1759
2015-11-25,24,8:42:00 PM,Wednesday,Victoria Park Station,Mechanical,8,16,,8106
2015-11-25,60,9:12:00 PM,Wednesday,Finch Stn,Investigation,14,29,E,1248
2015-11-25,172,10:00:00 PM,Wednesday,Birchmount and Exford Blvd,Mechanical,22,44,E/B,7743
2015-11-25,999,10:50:00 PM,Wednesday,Arrow Division-Traffic Office,Investigation,1,1,E,9999
2015-11-25,53,11:13:00 PM,Wednesday,Finch station,Late Leaving Garage,14,27,E,1767
2015-11-25,100,11:32:00 PM,Wednesday,Broadview Station,Utilized Off Route,10,19,S/B,7412
2015-11-25,68,11:59:00 PM,Wednesday,Warden Station,Emergency Services,16,32,NB,7591
2015-11-26,1,12:19:00 AM,Thursday,Finch Station,Investigation,3,6,SB,7906
2015-11-26,54,12:31:00 AM,Thursday,Redpath and Eglinton Ave,Investigation,20,40,EB,7575
2015-11-26,133,1:05:00 AM,Thursday,Ellesmere Rd and Neilson Rd,Mechanical,13,26,SB,1122
2015-11-26,320,2:50:00 AM,Thursday,Lawrance & Young St,Mechanical,4,7,S,8194
2015-11-26,90,3:25:00 AM,Thursday,St. Clair W. stn,Late Leaving Garage,5,10,N,8218
2015-11-26,32,4:21:00 AM,Thursday,eglinton stn,Late Leaving Garage,1,1,w/b,1667
2015-11-26,47,4:31:00 AM,Thursday,earlscourt loop,Late Leaving Garage,1,1,s/b,1204
2015-11-26,320,4:50:00 AM,Thursday,YORKMILLS AND YONGE,Mechanical,8,16,n/b,8356
2015-11-26,102,4:57:00 AM,Thursday,Warden Stn,Late Leaving Garage,13,26,N/B,7844
2015-11-26,71,5:08:00 AM,Thursday,runnymede and bloor,Late Leaving Garage,10,20,n/b,1643
2015-11-26,42,5:28:00 AM,Thursday,Kennedy loop,Late Leaving Garage,10,38,w/b,8209
2015-11-26,195,5:45:00 AM,Thursday,JSTE,Late Leaving Garage,10,1,S,1331
2015-11-26,34,5:46:00 AM,Thursday,Eglinton Yard,Mechanical,1,1,E,7499
2015-11-26,160,5:47:00 AM,Thursday,Wilson stn,Mechanical,20,40,n,8338
2015-11-26,106,5:48:00 AM,Thursday,Commons,Mechanical,10,20,s,1791
2015-11-26,104,5:54:00 AM,Thursday,Downsview stn,Mechanical,11,0,s,8142
2015-11-26,90,6:10:00 AM,Thursday,Oakwood and Vaughan,Late Leaving Garage,9,24,s/b,8332
2015-11-26,73,6:10:00 AM,Thursday,Albion and Hwy 27,Diversion,31,65,w,7959
2015-11-26,41,6:14:00 AM,Thursday,Keele Station,Mechanical,13,21,N,9139
2015-11-26,87,6:14:00 AM,Thursday,Broadview Station,Mechanical,8,16,EB,7864
2015-11-26,36,6:14:00 AM,Thursday,Humberwood loop,Late Leaving Garage,5,10,e/b,9110
2015-11-26,89,6:16:00 AM,Thursday,Albion and Weston,Mechanical,4,10,S,1520
2015-11-26,7,6:16:00 AM,Thursday,Steeles,Mechanical,7,14,s,9029
2015-11-26,35,6:18:00 AM,Thursday,JSTE,Late Leaving Garage,5,10,S,1265
2015-11-26,90,6:18:00 AM,Thursday,St Clair wstn,Mechanical,8,12,n,1561
2015-11-26,195,6:20:00 AM,Thursday,JSTE,Late Leaving Garage,10,20,S,1326
2015-11-26,162,6:25:00 AM,Thursday,Donway west and Lawrence,Late Leaving Garage,10,0,w/b,1514
2015-11-26,102,6:25:00 AM,Thursday,Warden Stn,Utilized Off Route,10,20,N,7814
2015-11-26,78,6:30:00 AM,Thursday,Lord Seaton and Upper Canada,Mechanical,20,0,w/b,8157
2015-11-26,42,6:31:00 AM,Thursday,Finch stn,Mechanical,9,16,e,8134
2015-11-26,36,6:31:00 AM,Thursday,Finch station,Late Leaving Garage,6,12,w/b,9056
2015-11-26,97,6:31:00 AM,Thursday,Yonge and Alexander,Diversion,208,238,BW,8377
2015-11-26,85,6:46:00 AM,Thursday,Don Mills station,Late Leaving Garage,11,21,E,9069
2015-11-26,198,6:50:00 AM,Thursday,Kennedy Stn,Mechanical,10,20,E,7547
2015-11-26,191,6:55:00 AM,Thursday,Kipling station,Mechanical,5,10,w/b,8455
2015-11-26,142,7:00:00 AM,Thursday,Avenue rd and Yorkville,General Delay,22,52,s/b,
2015-11-26,124,7:04:00 AM,Thursday,Lawrence stn,Late Leaving Garage,6,11,s/b,
2015-11-26,25,7:19:00 AM,Thursday,FMDM,Utilized Off Route,40,80,n,7466
2015-11-26,195,7:19:00 AM,Thursday,JSTE,Late Leaving Garage,10,20,S,1363
2015-11-26,224,7:25:00 AM,Thursday,Hood road,Diversion,55,95,e,7638
2015-11-26,86,7:30:00 AM,Thursday,Kennedy Stn - Highland Creek Bridge,General Delay,15,31,BW,
2015-11-26,8,7:30:00 AM,Thursday,Broadview Station,General Delay,11,1,B/W,8123
2015-11-26,94,7:30:00 AM,Thursday,Wellesley route,General Delay,15,1,BW,7860
2015-11-26,196,7:31:00 AM,Thursday,York Lanes/York Blvd,Mechanical,2,4,E,8185
2015-11-26,44,7:32:00 AM,Thursday,KIPLING STN,Mechanical,4,8,S,8023
2015-11-26,85,7:35:00 AM,Thursday,Don Mills station to Rouge Hill GO,General Delay,50,20,B/W,
2015-11-26,190,7:40:00 AM,Thursday,Birchmount,General Delay,13,19,w,
2015-11-26,95,7:48:00 AM,Thursday,York Mills Rd and BanBury Rd,Mechanical,9,18,w,1145
2015-11-26,191,7:50:00 AM,Thursday,Hwy 27/Bethridge,Investigation,5,10,N,7973
2015-11-26,35,7:52:00 AM,Thursday,Sheppard,Investigation,10,20,S,1285
2015-11-26,21,8:00:00 AM,Thursday,Brimley Route,General Delay,10,1,B/W,
2015-11-26,57,8:00:00 AM,Thursday,Midland Route,General Delay,12,1,B/W,
2015-11-26,5,8:00:00 AM,Thursday,Avenue rd and Yorkville,General Delay,10,22,s/b,
2015-11-26,12,8:00:00 AM,Thursday,Kingston  Road,General Delay,10,1,B/W,
2015-11-26,24,8:00:00 AM,Thursday,Victoria Park route,General Delay,15,1,B/W,7773
2015-11-26,87,8:00:00 AM,Thursday,Cosburn route,General Delay,8,1,B/W,7815
2015-11-26,172,8:00:00 AM,Thursday,Parliament & Mill,Diversion,1,1,W/B,7859
2015-11-26,11,8:00:00 AM,Thursday,Davisville stn to Steeles,General Delay,10,22,b/w,
2015-11-26,51,8:15:00 AM,Thursday,Eglinton stn to Townsend,General Delay,14,32,b/w,
2015-11-26,79,8:20:00 AM,Thursday,Runnymede and Dundas,Emergency Services,1,1,n/B,1503
2015-11-26,19,8:25:00 AM,Thursday,Downsview Stn,Utilized Off Route,2,4,N,8326
2015-11-26,25,8:30:00 AM,Thursday,Don Mills,General Delay,13,16,bw,
2015-11-26,53,8:33:00 AM,Thursday,Steeles and Mccowan,Investigation,6,13,w,9084
2015-11-26,45,8:41:00 AM,Thursday,KIPLING & STEELES,Utilized Off Route,6,11,S,8069
2015-11-26,76,8:45:00 AM,Thursday,Royal York and Evans,General Delay,12,21,n,
2015-11-26,168,8:45:00 AM,Thursday,Symington and Bloor,General Delay,12,22,n,
2015-11-26,191,9:00:00 AM,Thursday,Rexdale and HWY 27 routing,General Delay,15,30,s/b,7971
2015-11-26,34,9:09:00 AM,Thursday,Kennedy Station,Mechanical,4,8,W,7598
2015-11-26,46,9:10:00 AM,Thursday,Vulcan,Mechanical,14,28,Sb,1320
2015-11-26,191,9:25:00 AM,Thursday,Rexdale and HWY 27,Diversion,29,39,s/b,8432
2015-11-26,96,9:30:00 AM,Thursday,Jane,Mechanical,22,44,E,1248
2015-11-26,41,9:30:00 AM,Thursday,Entire route,General Delay,10,20,S,1418
2015-11-26,41,9:37:00 AM,Thursday,Petrolia and Steeles,Mechanical,9,18,S,9140
2015-11-26,44,9:37:00 AM,Thursday,COL.SMITH LOOP,Mechanical,4,8,N,8030
2015-11-26,68,10:00:00 AM,Thursday,Warden stn to steeles ave,General Delay,15,35,bw,
2015-11-26,6,10:00:00 AM,Thursday,Bay Route,General Delay,0,0,BW,
2015-11-26,91,10:00:00 AM,Thursday,91A Woodbine-Parkview Hills,General Delay,12,24,BW,7869
2015-11-26,25,10:06:00 AM,Thursday,PAPE STATION,Investigation,6,12,N,7470
2015-11-26,196,10:13:00 AM,Thursday,Downsview Stn,Utilized Off Route,2,4,N,8211
2015-11-26,103,10:30:00 AM,Thursday,Mt. Pleasant to Yonge,General Delay,15,35,bw,
2015-11-26,5,10:30:00 AM,Thursday,Davenport to Bloor,General Delay,16,46,s,
2015-11-26,84,10:55:00 AM,Thursday,Downsview Station,Investigation,7,14,W,7906
2015-11-26,113,10:57:00 AM,Thursday,Main and Danforth,Diversion,179,209,BW,7748
